5000,0;10000,0;20000,0;30000,0;38000,0;42195,0;41997,5;41329,9;42181,0;42190,6;42075,5;42195,0;42191,8;42189,4;42185,0;42131,6;42192,9
5000,0;9996,4;19989,7;29774,2;37773,2;42017,4;41686,4;41195,5;42073,6;42111,7;42059,0;42195,0;42188,6;42178,1;42164,9;42131,6;42184,7
4997,3;9992,7;19984,6;29774,2;37773,2;41958,6;40177,9;40934,1;42008,5;42098,6;41985,2;42176,5;42182,2;42164,1;42157,4;42131,6;42149,6
4997,3;9992,7;19984,6;29774,2;37559,8;41677,2;39936,3;40292,5;41962,1;42089,9;41960,7;42172,8;42182,2;42152,9;42142,3;42122,6;41995,4
4997,3;9992,7;19984,6;29774,2;37390,7;41368,5;39902,7;40060,5;41860,4;42037,5;41895,4;42169,1;42175,8;42150,1;42142,3;42118,0;41991,3
4994,6;9992,7;19984,6;29673,2;36179,6;39871,5;39669,0;39970,2;41754,6;42033,1;41871,0;42161,7;42169,5;42138,8;42117,3;42072,9;41964,7
4994,6;9974,6;19984,6;29045,5;35944,8;39631,7;38675,5;39777,5;41690,5;42033,1;41862,8;42158,0;42159,9;42130,4;42112,3;42061,6;41950,4
4994,6;9906,1;19636,0;28969,5;35794,8;39598,4;38549,7;39759,7;41549,3;42028,8;41830,3;42154,4;42156,7;42124,8;42109,8;42059,4;41950,4
4991,9;9852,8;19616,2;28773,8;35727,5;39366,5;38305,1;39750,8;41454,1;41993,9;41781,6;42113,8;42156,7;42119,2;42094,8;42041,4;41932,0
4757,4;9458,8;19015,9;28351,5;35636,5;38380,5;37704,7;39538,1;41408,9;41980,9;41765,4;42102,7;42150,3;42116,4;42087,3;42005,4;41897,3
4619,0;9152,8;18368,4;27561,4;34629,2;38255,8;37487,6;39529,3;41318,9;41876,8;41761,3;42099,1;42150,3;42108,0;42079,8;41991,9;41834,2
4616,7;9152,8;18368,4;27245,0;34458,6;38013,0;37403,1;39502,9;41144,5;41794,8;41753,3;42073,3;42147,1;42099,6;42074,8;41947,0;41761,2
4473,3;8938,1;18019,0;27195,9;33554,0;37417,2;37222,8;39371,4;40804,4;41730,3;41729,0;42065,9;42134,4;42096,8;42052,4;41929,1;41688,4
4407,0;8752,8;17638,5;26523,0;33549,7;37201,7;37206,1;39271,1;40800,0;41606,1;41724,9;42062,3;42128,0;42096,8;42030,0;41929,1;41646,1
4407,0;8752,8;17638,5;26518,8;33469,5;37117,9;37197,8;39210,4;40642,9;41542,1;41676,5;42036,6;42121,7;42063,3;42027,5;41913,4;41515,6
4404,9;8752,8;17638,5;26518,8;33406,4;36939,0;36998,8;39167,1;40573,5;41503,8;41636,2;42029,2;42118,5;42046,5;42010,0;41862,0;41485,5
4404,9;8750,0;17634,5;26518,8;33360,3;36922,4;36990,6;39072,2;40538,9;41499,6;41620,1;42021,9;42108,9;42046,5;42000,1;41815,2;41475,6
4402,8;8733,3;17546,9;26472,3;33339,4;36914,1;36965,8;38973,5;40478,4;41491,1;41567,9;42003,5;42096,2;42040,9;41995,1;41759,6;41401,8
4398,6;8725,0;17519,2;26468,1;33197,8;36716,7;36842,8;38913,6;40435,4;41179,2;41559,9;41992,5;42093,0;42038,1;41990,1;41728,6;41278,7
4398,6;8683,5;17515,2;26468,1;33177,1;36708,5;36749,0;38781,8;40392,4;41179,2;41527,8;41977,9;42089,8;42024,2;41955,4;41695,3;41278,7
4398,6;8683,5;17515,2;26363,1;33164,7;36684,0;36692,1;38692,9;39967,7;41154,2;41487,8;41959,6;42089,8;42024,2;41955,4;41684,3;41278,7
4396,5;8683,5;17515,2;26250,6;33152,3;36561,8;36651,6;38650,8;39688,1;41116,6;41479,8;41952,3;42089,8;42007,5;41935,5;41684,3;41278,7
4388,1;8683,5;17515,2;26069,4;32902,0;36468,7;36562,8;38566,8;39679,8;41083,3;41475,8;41941,3;42086,7;42007,5;41930,6;41668,8;41278,7
4386,0;8683,5;17511,3;26069,4;32873,5;36412,3;36470,4;38403,9;39572,4;41050,0;41432,0;41934,0;42080,3;42004,7;41893,4;41644,5;41276,8
4386,0;8680,8;17444,4;26061,2;32873,5;36372,1;36414,4;38086,5;39555,9;41029,2;41420,0;41915,8;42080,3;42004,7;41863,7;41642,2;41276,8
4386,0;8680,8;17335,4;26053,0;32687,6;36284,0;36291,0;38082,4;39481,9;40938,1;41408,1;41915,8;42077,1;41993,5;41861,3;41589,3;41276,8
4386,0;8680,8;17335,4;26004,1;32591,4;36192,3;36207,9;37935,8;39469,6;40867,9;41388,2;41912,1;42064,4;41993,5;41851,4;41578,3;41276,8
4383,9;8610,0;17312,2;26000,0;32587,4;36136,7;36168,5;37871,0;39461,4;40810,3;41312,7;41893,9;42045,4;41982,4;41846,4;41532,1;41276,8
4344,6;8610,0;17300,7;25838,3;32543,5;36014,3;36089,8;37838,7;39412,3;40752,9;41292,9;41886,6;42045,4;41962,9;41836,6;41508,0;41276,8
4344,6;8607,3;17296,8;25690,4;32294,5;35931,8;35937,5;37782,3;39408,2;40716,0;41273,1;41886,6;42042,2;41962,9;41836,6;41470,7;41276,8
4342,6;8601,9;17250,7;25615,2;32235,7;35892,6;35640,4;37742,1;39408,2;40675,2;41265,2;41850,2;42042,2;41951,8;41826,7;41413,8;41274,8
4342,6;8601,9;17163,1;25477,7;32235,7;35814,6;35636,6;37702,0;39404,2;40638,5;41249,4;41842,9;42032,7;41949,0;41824,2;41411,6;41274,8
4342,6;8601,9;17159,3;25462,1;31964,4;35663,4;35499,4;37305,5;39371,5;40626,3;41241,5;41839,2;42029,5;41929,6;41821,8;41387,6;41274,8
4342,6;8575,0;17140,3;25403,7;31914,5;35368,6;35438,8;37044,5;39359,3;40585,6;41206,0;41835,6;42026,4;41924,0;41809,4;41348,4;41272,8
4340,6;8575,0;17113,9;25392,0;31880,1;35364,8;35408,5;37036,8;39261,7;40585,6;41190,3;41832,0;42026,4;41921,3;41807,0;41315,8;41272,8
4340,6;8569,6;17113,9;25392,0;31811,4;35228,7;35355,7;36936,5;39184,8;40557,2;41158,8;41824,7;42023,2;41904,6;41789,7;41283,2;41272,8
4326,3;8556,3;17110,1;25392,0;31762,0;35168,5;35318,1;36921,2;39124,3;40443,9;41154,8;41821,1;42013,7;41890,8;41767,6;41283,2;41272,8
4324,3;8543,0;17110,1;25333,9;31743,0;35138,5;35280,6;36852,1;39007,9;40427,8;41139,1;41817,4;42010,5;41865,8;41765,1;41274,5;41270,8
4314,1;8511,2;16953,3;25287,7;31709,0;35086,1;34909,6;36840,7;38947,9;40331,2;41135,2;41813,8;42007,4;41863,1;41752,8;41233,3;41219,5
4302,1;8479,6;16949,6;25168,9;31705,2;35048,8;34665,4;36833,0;38912,0;40275,1;41123,4;41806,5;42004,2;41857,5;41747,9;41211,7;41209,6
4270,2;8450,9;16909,0;25149,9;31569,6;35011,5;34658,1;36787,2;38908,0;40267,1;41099,9;41795,7;42004,2;41852,0;41735,6;41203,0;41148,5
